,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
605,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Hold On,5vjLSffimiIP26QG5WcN2K,https://p.scdn.co/mp3-preview/857a38ee14f9f2fbd66d0f16fe0197c2a1af03e5?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-02-03,['acoustic pop'],0.618,0.443,-9.681,0.0526,0.469,0.0,0.0829,0.167,119.949,2,1,198853,83.0
606,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,That's Us,7u7m3UXECiGrfOhha2qrkd,,2020-05-08,"['indie cafe pop', 'pop']",0.621,0.115,-15.097,0.0513,0.969,6.34e-06,0.175,0.253,129.689,10,1,270462,24.0
607,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,https://p.scdn.co/mp3-preview/b2f9f52982fa1dc95ee657ebc2fdec314c8b2a7e?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-17,"['pop', 'uk pop']",0.688,0.53,-5.507,0.0333,0.443,0.0,0.0995,0.162,106.958,11,1,205687,81.0
608,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,IDK You Yet,47EWMOElkkbMp5m9SBkx7d,,2020-04-09,"['electropop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",0.629,0.306,-11.735,0.0424,0.884,0.0776,0.124,0.191,76.994,1,1,184638,75.0
609,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,In My Head,3bne7Qit5AbHkX6kWDItYP,https://p.scdn.co/mp3-preview/d203288a41412cea41b9d714ef64e5debc160826?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-05-24,['indie cafe pop'],0.499,0.181,-15.359,0.0429,0.745,0.00123,0.106,0.0747,111.956,9,0,214533,70.0
610,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,https://p.scdn.co/mp3-preview/d56e2098c93ded8213636791abfe69b3af99a15c?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-10-05,"['la pop', 'pop']",0.559,0.422,-11.89,0.195,0.701,1.99e-06,0.0853,0.191,74.002,11,1,286928,75.0
611,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Happiest Year,5kcvBnt6DPX3AMEsCx1qDh,https://p.scdn.co/mp3-preview/7fb991b746b4002213e5929b81c89502144ea7de?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-07-12,"['indie cafe pop', 'indie poptimism', 'modern rock', 'pop']",0.501,0.167,-14.061,0.0484,0.885,0.0,0.111,0.356,112.275,1,1,228443,82.0
612,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,better off,7bdYxWPCs46dQ0XLwySOyv,https://p.scdn.co/mp3-preview/65a1e608fe67dae9e1f067ab95ba88e67eb93bd7?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-05-04,"['electropop', 'pop']",0.708,0.322,-12.46,0.0371,0.747,9.24e-05,0.137,0.46,98.892,8,0,193947,70.0
613,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,One Day,27r2uANqwK7XbsiAZnzf9e,https://p.scdn.co/mp3-preview/41585dd69086f19f62a0c01e51699a0b5ca72ada?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-12-24,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.52,0.119,-12.148,0.0407,0.922,0.0,0.0883,0.355,69.217,0,1,202496,75.0
614,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,It's You,5DqdesEfbRyOlSS3Tf6c29,https://p.scdn.co/mp3-preview/ae9fd8d3dba031e02a6ec39077256f1444b540a7?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-11-08,"['canadian hip hop', 'pop']",0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,11,0,212607,83.0
615,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Falling Like The Stars,395KzBy0bkb57dEvg6cfzJ,https://p.scdn.co/mp3-preview/89d3c59b79c33e18faf27ce2412b588535fccf06?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-18,"['pop', 'talent show', 'uk pop']",0.3,0.347,-9.542,0.0364,0.79,2.14e-06,0.111,0.164,169.361,6,1,211653,74.0
616,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Jealous,4L2K7JKseFCBoHMZEAszW0,,2014-11-21,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop']",0.439,0.153,-8.95,0.0479,0.874,0.0,0.107,0.104,116.76,1,1,287693,40.0
617,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Lost Without You,3cWI6Hj9LQ0MfMuhw9uSMc,https://p.scdn.co/mp3-preview/81b5dbfd6a2c754befdc65951441aeb7eaffa045?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-07-19,"['pop', 'pop dance', 'uk pop']",0.386,0.136,-9.267,0.0458,0.932,0.0,0.0653,0.0976,67.016,6,1,225853,71.0
618,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Robin Hood,5dyihZecYMcEPq09Bk2OL2,https://p.scdn.co/mp3-preview/bbb7b1324e573a2302d116465eaafa6d6c412ea6?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-09-21,"['indie cafe pop', 'pop']",0.731,0.153,-14.409,0.0562,0.952,0.0,0.134,0.324,78.072,4,1,221538,69.0
619,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,https://p.scdn.co/mp3-preview/700f41d2379b9f4391e2d07b8d99961030c13342?cid=a91ed9edffbc4349b0ae66ad2680900a,2012-09-28,"['german pop', 'indie cafe pop']",0.531,0.347,-7.044,0.0345,0.905,0.0,0.0935,0.289,114.441,0,1,224743,69.0
620,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Not About Angels,5sF7hdYvhrcgNq8NZjfK8L,https://p.scdn.co/mp3-preview/70de02a1b9bf21e9f34e3f4e0ad243ded4d0a543?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-04-13,"['dance pop', 'indie cafe pop', 'pop']",0.405,0.111,-11.879,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,0,1,189475,74.0
621,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Lay By Me,5xQ1yxKzTuPcSNO9FP0lNS,https://p.scdn.co/mp3-preview/dcecc3c5d8c7b56d96f7aaed41babc2e80ab4846?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-03,"['indie cafe pop', 'norwegian pop', 'swedish pop', 'tropical house']",0.461,0.195,-7.301,0.0352,0.873,0.0,0.11,0.381,110.193,10,1,170831,68.0
622,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,The Story Never Ends,3u5bTqHMM1P34ZkbwzdckV,https://p.scdn.co/mp3-preview/03934134fb11acc57a5805dd82dbd9a1c7f63a7c?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-05-31,"['electropop', 'pop', 'post-teen pop']",0.614,0.126,-9.403,0.0376,0.911,0.0,0.148,0.351,119.945,9,1,229029,67.0
623,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,https://p.scdn.co/mp3-preview/45b631bd3ad1ba8fe1fb76f3869580abce821660?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-03-09,"['pop', 'viral pop']",0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,1,1,260285,82.0
624,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Lost On You,6glNKSv2aUtfQhe1SJBZZt,https://p.scdn.co/mp3-preview/d5b55f5b6dcc74395756f319e32f1af970b7f9ca?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-17,"['pop', 'uk pop']",0.555,0.282,-8.228,0.0612,0.889,0.0,0.0927,0.382,125.522,10,1,197179,63.0
625,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Sorry,44n97yHySt0Z9rqPaXgjCK,https://p.scdn.co/mp3-preview/f2dfd21a260e7450b63590a83b3647efbe8efe05?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-06-02,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",0.513,0.25,-9.376,0.0367,0.913,0.0,0.117,0.351,74.103,5,0,220541,76.0
626,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Heal,4KlL5Bwlm4yHYxr0B2rHci,https://p.scdn.co/mp3-preview/19178c0a09909836cd3e56269f15d4636cfe91a0?cid=a91ed9edffbc4349b0ae66ad2680900a,2013-06-24,"['neo mellow', 'pop']",0.445,0.179,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246,1,1,193080,73.0
627,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Naked,2fmyrECK6bdfoGven0UMZx,https://p.scdn.co/mp3-preview/18c391d2be8e41cfcadc28543b785315f6322baf?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-18,"['pop', 'talent show', 'uk pop']",0.527,0.61,-6.793,0.0405,0.084,0.0,0.0572,0.294,102.012,6,1,233400,70.0
628,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,the broken hearts club,3Uu6pcfL9xsdfsKRx3DXRf,https://p.scdn.co/mp3-preview/ffb3f24da86aa66704a760118d4bf1d803538be7?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-01-11,"['electropop', 'indie cafe pop', 'pop', 'social media pop']",0.62,0.288,-9.431,0.123,0.801,0.0,0.37,0.691,100.385,4,1,184695,68.0
629,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Sober,0STK94RxUulYqWzwFlyAb5,https://p.scdn.co/mp3-preview/cd8834bfc2f1ee50080bf88b15b8b5ce1cc4a0ba?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-06-21,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",0.397,0.303,-10.413,0.11,0.798,4.16e-06,0.0824,0.17,170.22,1,1,197893,72.0
630,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Forever,12OLyHDxt6dqlAybSPFBK3,https://p.scdn.co/mp3-preview/92aa36c36ba582982f735fb473e3e46e1949542f?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-17,"['pop', 'uk pop']",0.646,0.355,-7.119,0.0263,0.873,0.0,0.115,0.364,84.988,1,1,210863,75.0
631,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,To Build A Home,54KFQB6N4pn926IUUYZGzK,https://p.scdn.co/mp3-preview/a5d07bfbf81b3142a4d5d6e9a49f55f491fc539d?cid=a91ed9edffbc4349b0ae66ad2680900a,2007-05-07,"['downtempo', 'electronica', 'ninja', 'nu jazz']",0.264,0.122,-15.399,0.0349,0.885,0.349,0.094,0.0735,148.658,9,1,371320,73.0
632,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,This Town,0qvzXomUDJVaUboy2wMfiS,https://p.scdn.co/mp3-preview/abe61e6005a02a096d0d7d198eddcd4a37ccc1f7?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-10-20,"['dance pop', 'pop', 'post-teen pop']",0.677,0.401,-8.467,0.0308,0.712,0.0,0.116,0.195,111.825,9,1,232852,77.0
633,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Feeling Whitney,35r28RDot7nPE7y9K9H7l0,https://p.scdn.co/mp3-preview/a420a1015a1b3f5145866180d407bde36107a9ca?cid=a91ed9edffbc4349b0ae66ad2680900a,2016-12-09,"['dfw rap', 'melodic rap', 'rap']",0.412,0.227,-12.696,0.0359,0.787,4.69e-06,0.282,0.226,80.111,0,1,257267,79.0
634,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Another Love,3JvKfv6T31zO0ini8iNItO,https://p.scdn.co/mp3-preview/604e1ccb0efb9a4985f8c3a28db1d7ef0771b2c2?cid=a91ed9edffbc4349b0ae66ad2680900a,2013-06-24,"['neo mellow', 'pop']",0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,0,244360,81.0
635,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Put A Little Love On Me,7LyBwug9tJgbaEzRCqtY78,https://p.scdn.co/mp3-preview/1bfff4a7138a037bf8f298672005651c5de395f9?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-13,"['dance pop', 'pop', 'post-teen pop']",0.589,0.471,-4.908,0.0262,0.674,0.0,0.105,0.262,95.972,10,1,224586,69.0
636,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,7 Years (Remix),1kFlDnWmBTvCBxxeGDpIdp,https://p.scdn.co/mp3-preview/b5ffb6732aa37ebe7795376fa8e22d555515f0e3?cid=a91ed9edffbc4349b0ae66ad2680900a,2016-06-04,"['rap', 'sad rap']",0.811,0.609,-8.376,0.0996,0.227,0.0,0.102,0.439,120.071,10,1,134197,77.0
637,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,How Could You Leave Us,10bt2wAkFgCWRCEOyAyWT9,https://p.scdn.co/mp3-preview/1c7f3ec15d9d19f96847aee7154132bbe01c1eb2?cid=a91ed9edffbc4349b0ae66ad2680900a,2016-04-22,"['hip hop', 'pop rap', 'rap']",0.536,0.708,-7.882,0.758,0.513,0.0,0.0951,0.09,78.33,6,1,322587,70.0
638,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Half a Heart,6nIE1oCE4udqMGv3bqVNVb,https://p.scdn.co/mp3-preview/5ed7d740f2fde7f0ef54b71947ff20e9d806e699?cid=a91ed9edffbc4349b0ae66ad2680900a,2013-11-25,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.515,0.714,-4.516,0.0348,0.286,0.0,0.118,0.495,155.954,0,1,188547,70.0
639,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Moral of the Story (feat. Niall Horan),2NWVdwbd2hPIzC2lyf4y63,https://p.scdn.co/mp3-preview/f93d6e4e35a809aedbf9319c5cbece03a5f6940f?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-06-17,"['electropop', 'indie pop', 'pop']",0.599,0.374,-8.896,0.0385,0.495,0.0,0.221,0.224,119.9,10,1,198515,76.0
640,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,XO,0ZAiqymvbQUZAh9y6ZT3Rm,https://p.scdn.co/mp3-preview/049ca24de2fe782d9e84d5341f3060b21b365ab4?cid=a91ed9edffbc4349b0ae66ad2680900a,2016-08-19,"['electropop', 'indie poptimism', 'modern rock', 'pop']",0.611,0.39,-5.861,0.116,0.625,0.0,0.118,0.617,163.897,2,0,159512,73.0
641,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,The Scientist,75JFxkI2RXiU7L9VXzMkle,https://p.scdn.co/mp3-preview/629609b84c9e4a008385440d9908d89e622b5fa1?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-08-08,"['permanent wave', 'pop']",0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,5,1,309600,83.0
642,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,The Story,5GVPVxgdgTKJFxSxLVIw1A,https://p.scdn.co/mp3-preview/dad8cae04709b2091e143324e00011af876d7746?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-20,"['bedroom pop', 'electropop', 'indie pop', 'pop']",0.542,0.299,-10.379,0.0305,0.817,0.0,0.109,0.274,141.917,0,1,245267,72.0
643,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,People Help the People,0YywjDvFudcaHG74NuWISy,https://p.scdn.co/mp3-preview/dfed531d06dc3e37418ea202b16a49cba9661964?cid=a91ed9edffbc4349b0ae66ad2680900a,2011-11-04,"['dance pop', 'indie cafe pop', 'pop']",0.407,0.308,-9.001,0.0296,0.778,1.46e-05,0.092,0.153,73.254,10,0,256236,66.0
644,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Stay,4H7WNRErSbONkM06blBoGc,https://p.scdn.co/mp3-preview/cf3652c8a0b8e2d6f451ce997e96453b7ec2b326?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-04-27,"['dfw rap', 'melodic rap', 'rap']",0.507,0.48,-5.418,0.0266,0.449,0.0,0.147,0.35,86.046,5,1,204427,76.0
645,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,One,5C1TucCRf4Vjjree1OItyv,https://p.scdn.co/mp3-preview/d2fcbd48337d9f0b1a0762d954e321de57b69eea?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-17,"['pop', 'uk pop']",0.708,0.339,-7.085,0.0409,0.834,0.0,0.128,0.512,117.995,9,1,179908,69.0
646,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Hard Sometimes,0D2xguFRqCF0OUqXCkqrpU,https://p.scdn.co/mp3-preview/afac16ec360964e0d6813f8de0a6f38f7056f500?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-09-13,"['australian alternative pop', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop']",0.407,0.317,-7.895,0.0429,0.845,2.66e-06,0.139,0.216,81.899,10,1,269493,71.0
647,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,No Right To Love You - Acoustic,4xFKrhQIvPDIpmFvqlr0sQ,https://p.scdn.co/mp3-preview/231aba3adb35160f4a3f9810090f5472d43d6c68?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-07-10,"['indie cafe pop', 'pop', 'uk pop']",0.469,0.27,-10.592,0.0471,0.879,0.0,0.151,0.51,166.063,1,1,229960,65.0
648,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS,https://p.scdn.co/mp3-preview/4d43181c430229b8ce03006862b7799e88e63c01?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-10-06,"['hip hop', 'pop rap', 'rap']",0.551,0.386,-10.22,0.132,0.659,0.0,0.125,0.245,116.409,0,1,199387,79.0
649,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Better,2cJS4uSqiNCeH4CgOt9LNA,https://p.scdn.co/mp3-preview/90144963c1e03fa54deda77732f2230e3471f82b?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-07-28,"['indie cafe pop', 'uk pop']",0.597,0.425,-5.513,0.0295,0.581,0.0,0.1,0.309,119.998,2,1,201251,56.0
650,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Say,5VjTlCuX8C11QDunDwvyNh,https://p.scdn.co/mp3-preview/0a2715b393adc82ca24f967c0c13f1e4a72be50c?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-06-15,"['australian alternative pop', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop']",0.617,0.315,-7.998,0.0326,0.771,0.0,0.0809,0.447,119.822,3,1,227434,66.0
651,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Empty Space - Vevo Live Acoustic,7qjs4wLtApq5jgiF0RfwTo,https://p.scdn.co/mp3-preview/f11826d2276ae085da3e43be879fcc8b0f439054?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-12-07,"['pop', 'talent show', 'uk pop']",0.446,0.288,-7.522,0.0323,0.874,0.0,0.0847,0.417,128.268,11,1,273573,49.0
652,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Amnesia,0dIOvducp7ujHTqj66cQ3X,https://p.scdn.co/mp3-preview/48dc22df2f49ec0e426e2b51a17766ea69a4dd72?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-06-27,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.594,0.497,-5.26,0.0303,0.0343,0.0,0.162,0.101,101.668,2,1,237248,67.0
653,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,You're Somebody Else,0pdKRp2sUthTPe7RLWpPqQ,https://p.scdn.co/mp3-preview/4dab6fe8af2bcf7f28bc10b42c88906d9f6646ba?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-06-19,"['indie pop', 'scandipop', 'swedish indie folk']",0.713,0.452,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963,1,1,218883,76.0
654,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,12:45 - Stripped,4edtsBlaX23OPYmhA4R0GP,https://p.scdn.co/mp3-preview/4d593c5f63bc4bc7634442e741a7ba260ff407ce?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-10-26,"['indie cafe pop', 'pop']",0.459,0.214,-10.66,0.0403,0.634,0.0,0.125,0.397,163.816,5,1,179013,65.0
655,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,Still,4Zwt0IkpzDOW2u0YfV94TK,https://p.scdn.co/mp3-preview/d339e8b61491af52e07de473507f2d6f68fb17b1?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-13,"['dance pop', 'pop', 'post-teen pop']",0.416,0.45,-6.198,0.0269,0.123,0.0,0.113,0.287,97.676,3,1,251884,68.0
656,https://open.spotify.com/playlist/5k82KRBjXyoz9ySE6v7kDX?si=u24EG4a4TVa6TxkjuwD5pQ,Adrian,5,5k82KRBjXyoz9ySE6v7kDX,The Night We Met,3hRV0jL3vUpRrcy398teAU,https://p.scdn.co/mp3-preview/e6d567cf10c6a4c82d702db34e98d4821fb2676b?cid=a91ed9edffbc4349b0ae66ad2680900a,2015-04-06,"['indie folk', 'indie pop', 'stomp and holler']",0.544,0.369,-9.514,0.038,0.969,0.279,0.639,0.102,87.01,2,1,208212,80.0
